Time(s),Position(V)
2247.187000,2.390573
2250.187000,2.379626
2253.188000,2.399088
2256.188000,2.407080
2259.188000,2.397820
2262.186000,2.421409
2265.186000,2.416891
2268.186000,2.423377
2271.185000,2.427943
2274.186000,2.422983
2277.186000,2.435891
2280.186000,2.424234
2283.186000,2.429887
2286.184000,2.443625
2289.184000,2.439596
2292.184000,2.446654
2295.185000,2.439056
2298.185000,2.438981
2301.185000,2.449546
2304.183000,2.454765
2307.183000,2.448935
2310.183000,2.430764
2313.183000,2.430683
2316.183000,2.430805
2319.182000,2.428334
2322.182000,2.429996
2325.183000,2.440565
2328.181000,2.420179
2331.181000,2.421389
2334.181000,2.421610
2337.181000,2.405513
2340.182000,2.400023
2343.180000,2.399051
2346.180000,2.391722
2349.180000,2.389655
2352.180000,2.385286
2355.180000,2.380945
2358.178000,2.373813
2361.179000,2.374221
2364.179000,2.359379
2367.179000,2.351781
2370.179000,2.349069
2373.177000,2.338826
2376.177000,2.337891
2379.177000,2.325956
2382.177000,2.319694
2385.178000,2.313969
2388.177000,2.310825
2391.177000,2.297863
2394.177000,2.291356
2397.175000,2.280787
2400.175000,2.270035
2403.175000,2.261420
2406.176000,2.252976
2409.176000,2.241367
2412.176000,2.231621
2415.174000,2.222972
2418.174000,2.214542
2421.174000,2.206502
2424.173000,2.192642
2427.174000,2.181628
2430.174000,2.173167
2433.174000,2.163213
2436.174000,2.149153
2439.172000,2.140155
2442.172000,2.129861
2445.173000,2.118082
2448.171000,2.105422
2451.172000,2.096271
2454.172000,2.086127
2457.172000,2.069521
2460.172000,2.060176
2463.170000,2.048713
2466.170000,2.038766
2469.170000,2.023614
2472.171000,2.012807
2475.171000,2.002160
2478.169000,1.989664
2481.169000,1.977011
2484.169000,1.967340
2487.169000,1.955234
2490.169000,1.945515
2493.168000,1.931945
2496.168000,1.919536
2499.168000,1.906462
2502.168000,1.899388
2505.168000,1.889380
2508.168000,1.880208
2511.166000,1.865801
2514.166000,1.851877
2517.167000,1.842450
2520.167000,1.830137
2523.167000,1.820891
2526.165000,1.812831
2529.165000,1.803860
2532.165000,1.795786
2535.165000,1.783497
2538.166000,1.774621
2541.164000,1.767234
2544.164000,1.759888
2547.164000,1.749363
2550.164000,1.744672
2553.163000,1.732077
2556.163000,1.724734
2559.164000,1.716150
2562.164000,1.707927
2565.162000,1.702722
2568.162000,1.695774
2571.162000,1.686694
2574.162000,1.683036
2577.162000,1.674381
2580.162000,1.665753
2583.161000,1.660266
2586.161000,1.662527
2589.160000,1.665349
2592.160000,1.645666
2595.160000,1.643633
2598.160000,1.639506
2601.160000,1.634974
2604.159000,1.640199
2607.159000,1.641882
2610.159000,1.622995
2613.159000,1.615108
2616.159000,1.614921
2619.159000,1.614540
2622.157000,1.610896
2625.158000,1.604838
2628.158000,1.615475
2631.158000,1.632445
2634.158000,1.606422
2637.156000,1.600936
2640.156000,1.603176
2643.156000,1.604519
2646.156000,1.604750
2649.157000,1.610311
2652.157000,1.623749
2655.155000,1.624732
2658.155000,1.631116
2661.155000,1.621455
2664.155000,1.610750
2667.155000,1.633196
2670.154000,1.620397
2673.154000,1.614380
2676.154000,1.643776
2679.154000,1.645346
2682.154000,1.648695
2685.152000,1.647481
2688.152000,1.653386
2691.153000,1.658917
2694.153000,1.650163
2697.153000,1.655884
2700.151000,1.675921
2703.151000,1.682172
2706.151000,1.686143
2709.151000,1.688750
2712.151000,1.690814
2715.152000,1.706421
2718.150000,1.709593
2721.150000,1.706591
2724.150000,1.722048
2727.150000,1.733042
2730.150000,1.728980
2733.148000,1.747031
2736.149000,1.753908
2739.149000,1.756933
2742.149000,1.771680
2745.149000,1.776018
2748.147000,1.782528
2751.147000,1.792495
2754.147000,1.802853
2757.148000,1.809176
2760.148000,1.816893
2763.148000,1.828509
2766.146000,1.837745
2769.146000,1.847087
2772.146000,1.853560
2775.146000,1.866879
2778.146000,1.874528
2781.145000,1.879219
2784.145000,1.884267
2787.145000,1.895217
2790.145000,1.908607
2793.145000,1.914485
2796.143000,1.932522
2799.143000,1.938876
2802.144000,1.947840
2805.144000,1.962444
2808.144000,1.965150
2811.144000,1.976834
2814.142000,1.986387
2817.142000,1.992764
2820.142000,2.009418
2823.143000,2.015911
2826.143000,2.021119
2829.141000,2.030434
2832.142000,2.037831
2835.142000,2.053346
2838.140000,2.040822
2841.140000,2.066264
2844.140000,2.075099
2847.141000,2.084322
2850.141000,2.091342
2853.139000,2.101652
2856.139000,2.102509
2859.139000,2.112843
2862.139000,2.120989
2865.139000,2.128080
2868.138000,2.134056
2871.138000,2.136507
2874.138000,2.150034
2877.138000,2.140009
2880.138000,2.157230
2883.138000,2.157006
2886.136000,2.173789
2889.137000,2.172871
2892.137000,2.175458
2895.137000,2.178501
2898.137000,2.189410
2901.135000,2.189430
2904.136000,2.200352
2907.136000,2.189131
2910.134000,2.209194
2913.135000,2.198530
2916.135000,2.212842
2919.135000,2.212703
2922.135000,2.213505
2925.133000,2.211948
2928.133000,2.224964
2931.133000,2.216354
2934.134000,2.218862
2937.134000,2.233099
2940.132000,2.220681
2943.132000,2.235992
2946.132000,2.222099
2949.132000,2.236468
2952.132000,2.240684
2955.132000,2.219794
2958.132000,2.235557
2961.132000,2.229251
2964.130000,2.239014
2967.130000,2.229965
2970.130000,2.223377
2973.130000,2.235867
2976.130000,2.226732
2979.129000,2.216697
2982.129000,2.216354
2985.129000,2.209290
2988.129000,2.207352
2991.129000,2.201049
2994.129000,2.199288
2997.127000,2.194940
3000.128000,2.190185
3003.128000,2.191612
3006.128000,2.185306
3009.128000,2.176876
3012.126000,2.175594
3015.126000,2.173707
3018.126000,2.167197
3021.127000,2.159936
3024.127000,2.153878
3027.127000,2.149425
3030.125000,2.146267
3033.125000,2.144309
3036.125000,2.138574
3039.125000,2.134274
3042.125000,2.125095
3045.124000,2.119432
3048.124000,2.111341
3051.124000,2.104386
3054.124000,2.103111
3057.124000,2.094272
3060.122000,2.091352
3063.122000,2.080392
3066.123000,2.072189
3069.123000,2.064088
3072.123000,2.063351
3075.121000,2.053880
3078.121000,2.046472
3081.121000,2.041553
3084.121000,2.032470
3087.122000,2.024519
3090.122000,2.014171
3093.120000,2.011057
3096.120000,2.002630
3099.120000,1.996657
3102.120000,1.985884
3105.120000,1.980084
3108.118000,1.972133
3111.119000,1.967907
3114.119000,1.960701
3117.119000,1.951706
3120.119000,1.943030
3123.119000,1.937329
3126.117000,1.930547
3129.117000,1.920553
3132.118000,1.910460
3135.118000,1.902971
3138.118000,1.896814
3141.116000,1.890046
3144.116000,1.884903
3147.116000,1.873423
3150.116000,1.870499
3153.117000,1.868007
3156.115000,1.856317
3159.115000,1.846917
